time,entropy/
0.3333333333333333,156474.89531338698
0.6666666666666666,156512.70415506398
1.0,158640.13754392354
1.3333333333333333,163062.04828988205
1.6666666666666667,166300.18909932123
2.0,167496.97926849307
2.3333333333333335,168367.9830620555
2.6666666666666665,158250.67032623157
3.0,168857.11726499893
3.3333333333333335,169323.28343253824
3.6666666666666665,171443.32579188442
4.0,172612.4742430308
4.333333333333333,170548.39068621866
4.666666666666667,165816.88467462282
5.0,161627.79731712336
5.333333333333333,159582.81685099326
5.666666666666667,157809.43276404045
6.0,152555.06251118355
6.333333333333333,147046.90204262812
6.666666666666667,145734.30191272992
7.0,140135.95143118087
7.333333333333333,134374.35760839315
7.666666666666667,99516.05765245754
8.0,138950.20228199344
8.333333333333334,139747.60698308455
8.666666666666666,139897.81420458097
9.0,143566.2919695409
9.333333333333334,138276.2369683779
9.666666666666666,142780.32649854262
10.0,152036.3915592423
10.333333333333334,155890.2566693071
10.666666666666666,149764.43911094798
11.0,153023.7362730355
11.333333333333334,149909.9048692653
11.666666666666666,154557.17333129648
12.0,161307.97954830911
12.333333333333334,161788.32031820816
12.666666666666666,132129.75111522322
13.0,164638.42939478514
13.333333333333334,161514.97300767
13.666666666666666,164638.13649369974
14.0,164764.3141899467
14.333333333333334,162263.1815094062
14.666666666666666,160630.63741054424
15.0,157023.99175241444
15.333333333333334,152632.30107312542
15.666666666666666,149915.72170707714
16.0,169586.47020155954
16.333333333333332,140456.81210085796
16.666666666666668,141739.91327312597
17.0,138234.3348060901
17.333333333333332,141208.59679016282
17.666666666666668,102965.62448598527
18.0,141310.76531486755
18.333333333333332,141772.5806636618
18.666666666666668,144339.08833073432
19.0,149582.83844186092
19.333333333333332,151897.4893518874
19.666666666666668,154855.8180226076
20.0,158120.60415548476
20.333333333333332,162111.347393645
20.666666666666668,166558.42638704204
21.0,168098.6276246603
21.333333333333332,165907.02867753842
21.666666666666668,168900.82306184957
22.0,169493.23013769335
22.333333333333332,169995.42383863515
22.666666666666668,136670.13350038117
23.0,167577.68552496197
23.333333333333332,168956.5023440633
23.666666666666668,169193.78114405592
24.0,168912.98006408324
24.333333333333332,168230.76700374938
24.666666666666668,164548.0935629667
25.0,158929.84721319302
25.333333333333332,154602.1050449865
25.666666666666668,154661.75583102033
26.0,152934.23051439
26.333333333333332,150411.63767165854
26.666666666666668,148406.7356585404
27.0,147821.32256058048
27.333333333333332,151876.91661423424
27.666666666666668,110420.45193815921
28.0,148098.89337715678
28.333333333333332,151934.5310671112
28.666666666666668,157817.9730238881
29.0,152522.45326599493
29.333333333333332,156476.91420843787
29.666666666666668,157656.102197741
30.0,157186.34602205077
30.333333333333332,163031.6180406156
30.666666666666668,169156.80173062722
31.0,168572.53302540406
31.333333333333332,169765.28532414642
31.666666666666668,169149.64384513994
32.0,170518.53343343246
32.333333333333336,171404.46945050187
32.666666666666664,169620.63503308635
33.0,169727.14144167723
33.333333333333336,170459.97325707044
33.666666666666664,168437.03909032943
34.0,165559.67139247654
34.333333333333336,167901.49355584144
34.666666666666664,170444.5298840995
35.0,161606.24855250478
35.333333333333336,160446.8807547011
35.666666666666664,160956.52996308546
36.0,156691.3665028304
36.333333333333336,152695.6894225045
36.666666666666664,145380.61376796727
37.0,141267.40894689618
37.333333333333336,138174.12394145332
37.666666666666664,128948.03641393947
38.0,142366.29242240184
38.333333333333336,139357.1087946297
38.666666666666664,145953.5837384127
39.0,142587.30553933737
39.333333333333336,146149.6172216858
39.666666666666664,149583.5193862609
40.0,154586.13833356058
40.333333333333336,151637.5387778025
40.666666666666664,155590.69579567775
41.0,154752.72278170232
41.333333333333336,159413.4425641213
41.666666666666664,162871.93705088197
42.0,165135.06656247142
42.333333333333336,165813.9898974084
42.666666666666664,168135.94225886726
43.0,168587.5433301275
43.333333333333336,169997.83232779647
43.666666666666664,169040.4235903879
44.0,172377.5599030521
44.333333333333336,170604.00515468704
44.666666666666664,165816.7965152934
45.0,159387.95033693998
45.333333333333336,153573.57140265513
45.666666666666664,148625.3181395277
46.0,146895.5737998016
46.333333333333336,144295.42461586068
46.666666666666664,142241.40296300052
47.0,141549.58115006352
47.333333333333336,139306.20313047266
47.666666666666664,135103.16452940932
48.0,135061.3958576536
48.333333333333336,135821.04701888695
48.666666666666664,130644.63851462783
49.0,132923.41988647784
49.333333333333336,130460.12640757274
49.666666666666664,129857.75336028596
50.0,122935.6193172979
50.333333333333336,130744.08833712041
50.666666666666664,132520.55249816406
51.0,138802.52054105367
51.333333333333336,146235.69517238907
51.666666666666664,150379.02936024964
52.0,153631.36715260448
52.333333333333336,160460.71585066203
52.666666666666664,157399.98626268606
53.0,164221.4930204156
53.333333333333336,170409.3539773428
53.666666666666664,167535.20556372503
54.0,160579.00721748194
54.333333333333336,158796.7485672424
54.666666666666664,155540.67717385286
55.0,150852.39072874014
55.333333333333336,144457.5710034621
55.666666666666664,135783.73549518597
56.0,134492.7961567254
56.333333333333336,141179.3125770769
56.666666666666664,140354.6370378755
57.0,135682.9678022633
57.333333333333336,136643.8621329039
57.666666666666664,144211.1400792757
58.0,135614.31556150984
58.333333333333336,143151.01895490373
58.666666666666664,145920.23367506595
59.0,149188.76020907686
59.333333333333336,150914.33114697662
59.666666666666664,154590.03675190444
60.0,152154.36623357958
