time,MPentropy/
0.3333333333333333,-81982.0185667841
0.6666666666666666,-82885.98055116484
1.0,-78517.97238022272
1.3333333333333333,-68496.54600945121
1.6666666666666667,-53126.90135213687
2.0,-51193.68894117837
2.3333333333333335,-155572.1253518464
2.6666666666666665,-157230.0850359877
3.0,-155087.77449673027
3.3333333333333335,-156214.65220296034
3.6666666666666665,-158686.76246660284
4.0,-154192.29592702969
4.333333333333333,-145799.6225479853
4.666666666666667,-146935.28504994602
5.0,-143104.49698847174
5.333333333333333,-133210.86017015835
5.666666666666667,-123180.53854601247
6.0,-115407.12415542887
6.333333333333333,-104971.45965981502
6.666666666666667,-90171.11080887227
7.0,-94605.18793128604
7.333333333333333,-71833.52203309108
7.666666666666667,-10378.74919179192
8.0,-6501.487024212301
8.333333333333334,-56075.00296618234
8.666666666666666,-55923.681740597225
9.0,-54641.18020110433
9.333333333333334,-55751.16913638601
9.666666666666666,-56580.253787385314
10.0,-59406.40357938231
10.333333333333334,-57436.810272896204
10.666666666666666,-59382.183676835724
11.0,-61798.49240003719
11.333333333333334,-58542.82944901103
11.666666666666666,-61414.24323471792
12.0,-65081.47805128484
12.333333333333334,-21131.172688231614
12.666666666666666,-58716.24444260766
13.0,-19245.190533088615
13.333333333333334,-30059.036963035385
13.666666666666666,-99920.68797573497
14.0,-104036.20694417952
14.333333333333334,-110396.87391423632
14.666666666666666,-115000.77210905436
15.0,-136857.83869353423
15.333333333333334,-144513.8865513832
15.666666666666666,-143461.50014958583
16.0,-148885.38134346186
16.333333333333332,-158016.62108599747
16.666666666666668,-154933.7094147729
17.0,-155079.99284755718
17.333333333333332,-152265.3312500775
17.666666666666668,-151995.27305955693
18.0,-152098.28400539546
18.333333333333332,-49779.75249362412
18.666666666666668,-50913.04410234373
19.0,-64469.845307962016
19.333333333333332,-75593.21772166771
19.666666666666668,-82055.43863094666
20.0,-80766.60705439163
